Equipamento;Data/Hora;Codigo Frente (Digitada);Corte Base Automatico/Manual;Descricao Equipamento;Estado;Estado Operacional;Esteira Ligada;Grupo;Grupo Operacao;Horimetro;Implemento Ligado;Latitude;Longitude;Motor Ligado;Operacao;Operador;Pressao de Corte;RPM Extrator;RPM Motor;RTK;Tipo de Equipamento;Trabalhando Frente Dividida;Trabalhando em Fila;Velocidade;Implemento;Tipo Comunicacao
6126;17/03/2025 07:21:09;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594641367594413;-50,86359659830731;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:22:17;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,5946445465088;-50,86359659830731;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:24:27;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594654083251964;-50,86360931396486;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:25:35;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594657262166354;-50,86359659830731;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:26:42;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594663619995128;-50,86359659830731;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:27:52;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466044108074;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:30:15;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594663619995128;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:31:27;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466679890952;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:32:35;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466044108074;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:33:52;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594654083251964;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:36:23;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594663619995128;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:38:51;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594669977823905;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:40:02;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466679890952;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:41:17;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594663619995128;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:42:25;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466679890952;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:43:35;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466044108074;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:44:55;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466044108074;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:46:04;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466044108074;-50,8635711669922;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:47:20;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594654083251964;-50,8635711669922;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:49:31;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594654083251964;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:50:40;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594650904337577;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:52:04;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59464772542319;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:53:44;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594657262166354;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:54:52;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594654083251964;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:56:18;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,5946445465088;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:57:18;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594654083251964;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:58:18;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59464772542319;-50,8635711669922;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 07:59:18;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594650904337577;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:00:18;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466044108074;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:02:18;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594657262166354;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:03:18;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59464772542319;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:05:05;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59464772542319;-50,86359024047853;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:06:16;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594641367594413;-50,8635711669922;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:07:40;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594654083251964;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:08:40;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594650904337577;-50,8635711669922;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:10:01;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59464772542319;-50,8635711669922;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:11:01;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466044108074;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:13:04;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594650904337577;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:14:13;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594654083251964;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:15:39;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594654083251964;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:16:49;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59466044108074;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:19:22;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594635009765636;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:20:31;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594638188680026;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:21:40;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594638188680026;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:23:06;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,5946445465088;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:24:15;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594638188680026;-50,8635711669922;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:25:15;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,59462547302247;-50,8635711669922;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:26:15;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594622294108085;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:26:56;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.45;null;-19,594619115193698;-50,863583882649756;Nao;FIM DE EXPEDIENTE;SEM OPERADOR;null;null;444;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:27:53;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.5;null;-19,59462547302247;-50,8635711669922;Sim;FIM DE EXPEDIENTE;RICARDO JOSE GARCIA;null;null;904;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:29:03;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2905.5;null;-19,59462547302247;-50,863583882649756;Sim;FIM DE EXPEDIENTE;RICARDO JOSE GARCIA;null;null;894;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:30:25;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.55;null;-19,59487024943035;-50,863857269287124;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;1744;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;7,974;null;SOLINFNET
6126;17/03/2025 08:36:00;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.65;null;-19,59079488118491;-50,868231455485045;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;1441;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;6,38;null;SOLINFNET
6126;17/03/2025 08:37:09;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.65;null;-19,58977762858074;-50,869026184082045;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;1798;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;8,29;null;SOLINFNET
6126;17/03/2025 08:38:17;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.65;null;-19,588585535685233;-50,869992574056006;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;1519;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;9,159;null;SOLINFNET
6126;17/03/2025 08:39:24;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.7;null;-19,587399800618503;-50,87077458699546;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;1282;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;7,752;null;SOLINFNET
6126;17/03/2025 08:40:32;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.7;null;-19,587234497070323;-50,870857238769545;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;901;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:41:17;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.7;null;-19,5871613820394;-50,8708953857422;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;1128;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;6,956;null;SOLINFNET
6126;17/03/2025 08:42:47;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.75;null;-19,585918426513683;-50,87248484293622;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;905;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 08:43:57;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.75;null;-19,586350758870456;-50,87338765462241;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;1420;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;7,287;null;SOLINFNET
6126;17/03/2025 09:04:10;null;null;Plantadora;TRABALHANDO;TRABALHANDO;null;PLANTADEIRA;Produtiva;2905.8;null;-19,585759480794284;-50,87188084920249;Sim;PLANTIO DE MUDA;RICARDO JOSE GARCIA;null;null;2117;Sim;TRATOR DE PNEU LEVE/MAG 100 ;null;null;5,429;null;SOLINFNET
6126;17/03/2025 09:04:34;null;null;Plantadora;MANOBRA;MANOBRA;null;PLANTADEIRA;Auxiliar;2905.8;null;-19,585918426513683;-50,87160110473634;Sim;MANOBRA;RICARDO JOSE GARCIA;null;null;2230;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;10,254;null;SOLINFNET
6126;17/03/2025 09:04:45;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.8;null;-19,586188634236667;-50,87142944335939;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;1789;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;13,351;null;SOLINFNET
6126;17/03/2025 10:10:48;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.95;null;-19,587822596232108;-50,87081909179689;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;2034;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;7,624;null;SOLINFNET
6126;17/03/2025 10:13:13;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2905.95;null;-19,58878262837729;-50,86997985839845;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;890;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;3,77;null;SOLINFNET
6126;17/03/2025 10:13:59;null;null;Plantadora;TRABALHANDO;TRABALHANDO;null;PLANTADEIRA;Produtiva;2906;null;-19,58896064758302;-50,86981455485028;Sim;PLANTIO DE MUDA;RICARDO JOSE GARCIA;null;null;2085;Sim;TRATOR DE PNEU LEVE/MAG 100 ;null;null;5,318;null;SOLINFNET
6126;17/03/2025 10:16:15;null;null;Plantadora;MANOBRA;MANOBRA;null;PLANTADEIRA;Auxiliar;2906;null;-19,588715871175143;-50,86995442708335;Sim;MANOBRA;RICARDO JOSE GARCIA;null;null;1904;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;8,807;null;SOLINFNET
6126;17/03/2025 10:17:11;null;null;Plantadora;TRABALHANDO;TRABALHANDO;null;PLANTADEIRA;Produtiva;2906.05;null;-19,588744481404635;-50,86997985839845;Sim;PLANTIO DE MUDA;RICARDO JOSE GARCIA;null;null;2153;Sim;TRATOR DE PNEU LEVE/MAG 100 ;null;null;3,51;null;SOLINFNET
6126;17/03/2025 10:18:08;null;null;Plantadora;MANOBRA;MANOBRA;null;PLANTADEIRA;Auxiliar;2906.05;null;-19,58929443359376;-50,869452158610045;Sim;MANOBRA;RICARDO JOSE GARCIA;null;null;910;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 10:18:47;null;null;Plantadora;TRABALHANDO;TRABALHANDO;null;PLANTADEIRA;Produtiva;2906.05;null;-19,58926582336427;-50,869547526041686;Sim;PLANTIO DE MUDA;RICARDO JOSE GARCIA;null;null;1938;Sim;TRATOR DE PNEU LEVE/MAG 100 ;null;null;2,225;null;SOLINFNET
6126;17/03/2025 10:19:03;null;null;Plantadora;MANOBRA;MANOBRA;null;PLANTADEIRA;Auxiliar;2906.05;null;-19,58931668599448;-50,86942036946616;Sim;MANOBRA;RICARDO JOSE GARCIA;null;null;1885;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;5,005;null;SOLINFNET
6126;17/03/2025 10:19:57;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2906.1;null;-19,589307149251315;-50,86947123209637;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;899;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;1,417;null;SOLINFNET
6126;17/03/2025 10:20:08;null;null;Plantadora;TRABALHANDO;TRABALHANDO;null;PLANTADEIRA;Produtiva;2906.1;null;-19,589278539021823;-50,86955388387046;Sim;PLANTIO DE MUDA;RICARDO JOSE GARCIA;null;null;2109;Sim;TRATOR DE PNEU LEVE/MAG 100 ;null;null;5,779;null;SOLINFNET
6126;17/03/2025 10:21:22;null;null;Plantadora;MANOBRA;MANOBRA;null;PLANTADEIRA;Auxiliar;2906.1;null;-19,58849334716798;-50,8701006571452;Sim;MANOBRA;RICARDO JOSE GARCIA;null;null;2155;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;8,199;null;SOLINFNET
6126;17/03/2025 10:23:29;null;null;Plantadora;MANOBRA;MANOBRA;null;PLANTADEIRA;Auxiliar;2906.15;null;-19,589386622111014;-50,869350433349624;Sim;MANOBRA;RICARDO JOSE GARCIA;null;null;2023;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;3,856;null;SOLINFNET
6126;17/03/2025 10:24:19;null;null;Plantadora;TRABALHANDO;TRABALHANDO;null;PLANTADEIRA;Produtiva;2906.15;null;-19,589380264282237;-50,86940765380861;Sim;PLANTIO DE MUDA;RICARDO JOSE GARCIA;null;null;1900;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;2,805;null;SOLINFNET
6126;17/03/2025 10:24:33;null;null;Plantadora;MANOBRA;MANOBRA;null;PLANTADEIRA;Auxiliar;2906.15;null;-19,58934529622397;-50,8695157368978;Sim;MANOBRA;RICARDO JOSE GARCIA;null;null;2216;Sim;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 10:24:46;null;null;Plantadora;TRABALHANDO;TRABALHANDO;null;PLANTADEIRA;Produtiva;2906.15;null;-19,589354832967135;-50,86948394775392;Sim;PLANTIO DE MUDA;RICARDO JOSE GARCIA;null;null;2138;Sim;TRATOR DE PNEU LEVE/MAG 100 ;null;null;4,46;null;SOLINFNET
6126;17/03/2025 10:26:09;null;null;Plantadora;TRABALHANDO;TRABALHANDO;null;PLANTADEIRA;Produtiva;2906.2;null;-19,588515599568698;-50,870151519775405;Sim;PLANTIO DE MUDA;RICARDO JOSE GARCIA;null;null;2198;Sim;TRATOR DE PNEU LEVE/MAG 100 ;null;null;5,435;null;SOLINFNET
6126;17/03/2025 10:26:21;null;null;Plantadora;MANOBRA;MANOBRA;null;PLANTADEIRA;Auxiliar;2906.2;null;-19,588410695393893;-50,87018966674806;Sim;MANOBRA;RICARDO JOSE GARCIA;null;null;1979;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;5,995;null;SOLINFNET
6126;17/03/2025 10:27:10;null;null;Plantadora;TRABALHANDO;TRABALHANDO;null;PLANTADEIRA;Produtiva;2906.2;null;-19,588423411051444;-50,870221455891944;Sim;PLANTIO DE MUDA;RICARDO JOSE GARCIA;null;null;1828;Sim;TRATOR DE PNEU LEVE/MAG 100 ;null;null;3,53;null;SOLINFNET
6126;17/03/2025 10:28:17;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2906.2;null;-19,58929761250815;-50,870107014973975;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;2034;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;9,492;null;SOLINFNET
6126;17/03/2025 10:28:22;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2906.2;null;-19,589386622111014;-50,87003072102866;Sim;MUDANCA DE AREA RODANDO;RICARDO JOSE GARCIA;null;null;2076;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;9,559;null;SOLINFNET
